Timestamp_Accel,SystemActivated,AccelX,AccelY,AccelZ,AccelX_KF,AccelY_KF,AccelZ_KF,Roll,Pitch,Yaw,Timestamp_GPS,Speed,Latitude,Longitude,Altitude,VerticalAccuracy,HorizontalAccuracy,Course,Difcourse
575.36,1.0,-0.014,-0.026,0.008,-0.019,-0.004,0.01,-1.516,-0.036,-1.519,567.9300000000001,109.5,40.576492,-3.536629,631.3,6,5,294.3,1.055
575.45,1.0,-0.031,-0.025,-0.008,-0.022,-0.021,0.006,-1.516,-0.038,-1.52,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
575.55,1.0,-0.045,0.002,-0.01,-0.033,-0.011,-0.01,-1.516,-0.038,-1.522,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
575.65,1.0,0.029,0.012,0.0,-0.013,0.004,-0.001,-1.517,-0.035,-1.524,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
575.75,1.0,0.058,0.043,-0.002,0.028,0.016,-0.001,-1.518,-0.038,-1.526,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
575.86,1.0,0.015,0.023,-0.007,0.033,0.028,-0.005,-1.515,-0.043,-1.528,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
575.96,1.0,-0.027,-0.003,-0.006,0.003,0.017,-0.009,-1.514,-0.043,-1.53,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
576.06,1.0,-0.098,-0.004,-0.016,-0.045,0.004,-0.01,-1.515,-0.043,-1.532,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
576.16,1.0,-0.044,0.009,-0.01,-0.06,0.003,-0.011,-1.514,-0.042,-1.533,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
576.26,1.0,-0.008,-0.002,-0.015,-0.034,0.007,-0.013,-1.514,-0.043,-1.535,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
576.36,1.0,-0.019,-0.037,-0.016,-0.022,-0.009,-0.016,-1.515,-0.044,-1.537,568.9100000000001,109.6,40.576607,-3.536954,630.9,6,5,294.6,0.352
576.46,1.0,-0.012,0.025,-0.0,-0.022,-0.011,-0.007,-1.515,-0.044,-1.538,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
576.56,1.0,0.045,0.016,-0.009,0.018,0.013,-0.006,-1.515,-0.045,-1.54,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
576.66,1.0,-0.033,0.017,-0.007,0.003,0.013,-0.008,-1.514,-0.048,-1.542,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
576.76,1.0,-0.031,0.011,-0.022,-0.02,0.009,-0.013,-1.512,-0.047,-1.544,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
576.96,1.0,-0.017,-0.013,0.002,-0.029,-0.006,-0.005,-1.511,-0.044,-1.547,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
577.06,1.0,0.019,0.017,-0.019,-0.005,0.003,-0.011,-1.511,-0.043,-1.548,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
577.16,1.0,0.008,0.033,-0.007,0.0,0.014,-0.013,-1.509,-0.044,-1.55,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
577.26,1.0,0.019,0.016,0.005,0.017,0.024,-0.001,-1.509,-0.043,-1.552,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
577.36,1.0,-0.04,0.007,-0.012,-0.015,0.02,-0.006,-1.51,-0.045,-1.553,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
577.46,1.0,-0.033,0.044,-0.023,-0.029,0.029,-0.014,-1.509,-0.046,-1.555,569.89,109.7,40.576706,-3.537281,630.1,6,5,293.9,0.703
577.57,1.0,-0.019,-0.006,-0.01,-0.02,0.014,-0.017,-1.509,-0.048,-1.557,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
577.66,1.0,0.024,-0.026,0.012,-0.009,-0.006,-0.003,-1.51,-0.05,-1.558,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
577.77,1.0,-0.001,-0.01,0.023,0.012,-0.012,0.015,-1.513,-0.048,-1.56,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
577.86,1.0,-0.011,-0.014,-0.003,-0.003,-0.012,0.008,-1.514,-0.045,-1.561,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
577.96,1.0,-0.062,-0.008,0.009,-0.028,-0.01,0.007,-1.516,-0.041,-1.562,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
578.06,1.0,-0.011,-0.004,0.015,-0.031,-0.01,0.013,-1.519,-0.043,-1.564,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
578.17,1.0,0.026,-0.002,0.012,0.007,-0.002,0.012,-1.519,-0.044,-1.565,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
578.27,1.0,-0.008,0.033,0.002,-0.0,0.002,0.008,-1.519,-0.045,-1.567,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
578.36,1.0,-0.05,0.004,0.007,-0.027,0.012,0.007,-1.521,-0.048,-1.568,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
578.46,1.0,-0.03,0.013,0.016,-0.033,0.011,0.01,-1.523,-0.047,-1.569,570.9100000000001,110.2,40.576805,-3.537614,629.9,6,5,293.9,0.703
578.56,1.0,-0.027,-0.021,0.002,-0.028,0.003,0.011,-1.523,-0.046,-1.571,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
578.66,1.0,-0.057,-0.045,0.014,-0.037,-0.019,0.007,-1.523,-0.046,-1.572,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
578.77,1.0,-0.035,-0.024,0.011,-0.04,-0.024,0.008,-1.524,-0.047,-1.573,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
578.87,1.0,-0.016,-0.059,0.027,-0.035,-0.047,0.017,-1.524,-0.05,-1.574,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
578.98,1.0,0.001,-0.03,0.014,-0.016,-0.042,0.019,-1.525,-0.05,-1.576,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
579.07,1.0,0.017,-0.029,0.025,-0.001,-0.033,0.019,-1.525,-0.05,-1.577,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
579.17,1.0,0.034,0.004,0.036,0.028,-0.005,0.027,-1.527,-0.048,-1.578,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
579.27,1.0,-0.067,0.031,-0.004,-0.017,0.007,0.016,-1.528,-0.047,-1.579,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
579.37,1.0,-0.063,-0.017,0.015,-0.047,-0.008,0.014,-1.527,-0.048,-1.58,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
579.47,1.0,-0.053,0.001,0.004,-0.046,-0.001,0.008,-1.527,-0.05,-1.581,571.9,110.3,40.576912,-3.537947,629.8,6,5,294.3,0.352
579.57,1.0,-0.079,0.007,0.01,-0.07,0.0,0.004,-1.528,-0.05,-1.583,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
579.67,1.0,0.002,0.018,0.022,-0.038,0.01,0.019,-1.53,-0.048,-1.584,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
579.77,1.0,-0.044,-0.019,0.016,-0.032,0.004,0.016,-1.533,-0.048,-1.585,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
579.87,1.0,0.028,-0.008,0.02,-0.015,-0.012,0.019,-1.537,-0.043,-1.586,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
579.98,1.0,0.004,-0.048,0.024,0.006,-0.025,0.021,-1.537,-0.041,-1.587,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
580.07,1.0,0.003,-0.013,0.031,0.003,-0.027,0.024,-1.538,-0.042,-1.588,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
580.17,1.0,-0.026,0.015,-0.0,-0.002,-0.008,0.022,-1.538,-0.041,-1.589,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
580.27,1.0,-0.038,0.024,-0.006,-0.023,0.013,0.001,-1.537,-0.038,-1.59,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
580.37,1.0,-0.028,-0.026,0.029,-0.032,-0.006,0.015,-1.54,-0.032,-1.591,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
580.47,1.0,0.027,-0.02,0.017,-0.014,-0.01,0.017,-1.542,-0.03,-1.592,572.9300000000001,108.8,40.577023,-3.538273,629.0,6,5,294.3,0.352
580.58,1.0,0.031,-0.001,0.021,0.016,-0.012,0.015,-1.541,-0.029,-1.593,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
580.67,1.0,0.006,0.033,0.019,0.024,0.007,0.019,-1.543,-0.028,-1.594,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
580.77,1.0,-0.046,0.043,-0.0,-0.013,0.031,0.009,-1.543,-0.033,-1.595,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
580.87,1.0,0.0,-0.012,0.011,-0.019,0.022,0.007,-1.543,-0.033,-1.596,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
580.97,1.0,0.039,-0.026,0.002,0.011,-0.008,0.006,-1.543,-0.033,-1.597,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
581.07,1.0,0.006,-0.031,0.015,0.018,-0.019,0.01,-1.541,-0.037,-1.598,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
581.17,1.0,0.024,0.031,0.008,0.009,-0.007,0.013,-1.543,-0.037,-1.6,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
581.27,1.0,0.028,0.004,-0.006,0.021,0.002,0.004,-1.545,-0.038,-1.601,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
581.38,1.0,-0.044,-0.012,-0.027,0.003,-0.002,-0.01,-1.545,-0.037,-1.602,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
581.47,1.0,-0.06,-0.002,-0.02,-0.037,-0.001,-0.02,-1.545,-0.039,-1.603,573.9200000000001,107.4,40.577141,-3.53859,628.5,6,5,294.6,0.352
581.57,1.0,-0.001,0.004,-0.033,-0.024,-0.0,-0.023,-1.545,-0.041,-1.605,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
581.68,1.0,-0.025,0.016,-0.035,-0.021,0.018,-0.033,-1.546,-0.04,-1.606,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
581.78,1.0,-0.005,0.002,-0.027,-0.018,0.007,-0.03,-1.545,-0.038,-1.607,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
581.88,1.0,0.02,-0.004,-0.029,0.001,-0.001,-0.031,-1.541,-0.037,-1.608,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
581.98,1.0,0.015,-0.002,-0.024,0.013,-0.004,-0.027,-1.538,-0.041,-1.609,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
582.08,1.0,-0.002,0.013,-0.012,0.006,0.003,-0.02,-1.537,-0.044,-1.611,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
582.18,1.0,-0.014,0.021,-0.002,-0.001,0.013,-0.008,-1.536,-0.044,-1.612,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
582.28,1.0,0.024,0.005,0.002,0.001,0.012,-0.008,-1.537,-0.044,-1.613,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
582.38,1.0,0.001,0.023,-0.006,0.009,0.017,-0.004,-1.536,-0.041,-1.614,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
582.48,1.0,-0.029,0.013,-0.004,-0.01,0.019,-0.002,-1.536,-0.039,-1.615,574.9300000000001,106.3,40.577255,-3.538907,628.1,6,5,295.3,1.055
582.59,1.0,0.019,-0.006,-0.0,-0.003,0.009,-0.002,-1.536,-0.044,-1.616,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
582.68,1.0,0.009,-0.027,0.006,0.008,-0.015,0.001,-1.535,-0.044,-1.617,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
582.78,1.0,-0.026,-0.028,0.005,-0.011,-0.024,0.004,-1.535,-0.046,-1.618,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
582.88,1.0,-0.045,-0.02,-0.001,-0.027,-0.022,0.003,-1.534,-0.047,-1.619,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
582.99,1.0,0.009,-0.006,-0.009,-0.013,-0.013,-0.003,-1.533,-0.048,-1.62,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
583.09,1.0,0.003,0.002,-0.0,-0.001,-0.004,-0.005,-1.532,-0.045,-1.621,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
583.19,1.0,-0.001,0.015,0.012,0.004,-0.003,0.005,-1.534,-0.042,-1.622,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
583.28,1.0,-0.031,-0.016,0.002,-0.017,-0.0,0.002,-1.534,-0.041,-1.623,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
583.38,1.0,-0.005,-0.007,-0.002,-0.019,-0.007,0.001,-1.535,-0.042,-1.623,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
583.48,1.0,0.013,-0.036,0.023,-0.005,-0.012,0.007,-1.535,-0.044,-1.624,575.89,105.5,40.577374,-3.539217,627.3,6,5,295.7,1.055
583.59,1.0,-0.025,0.015,-0.004,-0.003,-0.009,0.011,-1.534,-0.044,-1.625,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
583.68,1.0,-0.038,-0.005,0.001,-0.015,-0.0,0.001,-1.534,-0.045,-1.626,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
583.78,1.0,-0.068,-0.006,0.011,-0.046,-0.009,0.004,-1.537,-0.046,-1.627,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
583.88,1.0,-0.015,0.031,0.017,-0.039,0.009,0.016,-1.542,-0.047,-1.628,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
583.98,1.0,0.028,-0.02,-0.011,-0.006,0.004,0.003,-1.54,-0.044,-1.629,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
584.08,1.0,-0.002,-0.012,-0.012,0.001,-0.013,-0.008,-1.54,-0.043,-1.629,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
584.19,1.0,-0.032,-0.026,0.013,-0.013,-0.016,0.0,-1.543,-0.047,-1.63,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
584.29,1.0,-0.039,-0.026,-0.004,-0.029,-0.024,0.0,-1.543,-0.048,-1.631,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
584.39,1.0,-0.043,-0.022,-0.007,-0.035,-0.019,-0.002,-1.544,-0.049,-1.632,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
584.49,1.0,-0.024,-0.007,-0.008,-0.033,-0.013,-0.004,-1.546,-0.054,-1.632,576.89,103.9,40.577488,-3.539529,627.0,6,5,296.4,1.055
584.58,1.0,-0.043,0.01,-0.012,-0.036,-0.003,-0.011,-1.544,-0.052,-1.633,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
584.68,1.0,-0.056,-0.018,0.01,-0.048,-0.008,-0.002,-1.546,-0.045,-1.634,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
584.79,1.0,-0.044,0.011,-0.02,-0.042,-0.005,-0.008,-1.545,-0.044,-1.634,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
584.89,1.0,-0.008,0.004,0.007,-0.033,0.001,-0.001,-1.546,-0.042,-1.635,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
585.0,1.0,0.004,-0.066,0.033,-0.02,-0.037,0.014,-1.549,-0.041,-1.636,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
585.09,1.0,-0.007,-0.03,0.003,-0.001,-0.029,0.016,-1.549,-0.041,-1.636,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
585.19,1.0,-0.023,0.017,0.012,-0.017,-0.008,0.007,-1.55,-0.041,-1.637,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
585.29,1.0,-0.073,0.006,0.015,-0.042,0.004,0.012,-1.551,-0.042,-1.637,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
585.39,1.0,-0.01,0.009,0.017,-0.034,0.004,0.016,-1.552,-0.042,-1.638,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
585.49,1.0,0.016,0.004,0.006,-0.001,0.007,0.013,-1.552,-0.044,-1.638,577.89,102.6,40.577606,-3.539833,626.5,6,5,297.1,1.406
585.6,1.0,-0.028,-0.013,0.004,-0.005,-0.004,0.007,-1.553,-0.044,-1.639,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
585.7,1.0,-0.068,0.002,0.014,-0.036,0.0,0.007,-1.555,-0.046,-1.64,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
585.79,1.0,-0.005,0.004,0.022,-0.04,0.0,0.017,-1.557,-0.052,-1.641,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
585.89,1.0,-0.011,-0.007,0.012,-0.016,-0.005,0.012,-1.557,-0.056,-1.642,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
585.99,1.0,-0.013,-0.005,0.009,-0.016,-0.004,0.01,-1.557,-0.054,-1.643,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
586.09,1.0,-0.017,-0.025,0.015,-0.014,-0.013,0.015,-1.557,-0.056,-1.644,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
586.19,1.0,-0.019,-0.013,0.013,-0.02,-0.016,0.014,-1.559,-0.058,-1.645,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
586.29,1.0,-0.019,-0.008,0.011,-0.016,-0.013,0.014,-1.561,-0.058,-1.646,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
586.39,1.0,0.004,0.012,0.024,-0.011,0.002,0.015,-1.561,-0.06,-1.647,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
586.49,1.0,0.017,0.02,0.008,0.01,0.011,0.015,-1.561,-0.063,-1.648,578.96,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.406
586.6,1.0,-0.0,-0.003,0.019,0.004,0.011,0.015,-1.561,-0.063,-1.649,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
586.69,1.0,0.002,-0.018,0.009,0.001,-0.008,0.014,-1.562,-0.064,-1.649,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
586.8,1.0,-0.032,-0.006,-0.001,-0.012,-0.008,0.007,-1.563,-0.065,-1.65,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
586.9,1.0,-0.02,-0.01,0.026,-0.02,-0.011,0.011,-1.564,-0.062,-1.651,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
586.99,1.0,-0.016,0.004,0.02,-0.022,-0.003,0.022,-1.565,-0.061,-1.651,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
587.09,1.0,0.02,0.009,-0.0,0.001,0.003,0.01,-1.566,-0.063,-1.652,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
587.19,1.0,-0.022,0.023,0.014,-0.002,0.014,0.009,-1.567,-0.065,-1.653,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
587.29,1.0,-0.003,-0.021,0.005,-0.013,0.003,0.014,-1.568,-0.065,-1.654,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
587.39,1.0,-0.038,-0.007,0.013,-0.014,-0.009,0.008,-1.568,-0.062,-1.655,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
587.49,1.0,-0.021,-0.03,-0.005,-0.025,-0.017,0.002,-1.569,-0.059,-1.656,579.89,101.9,40.577843,-3.540424,625.9,6,5,298.8,1.758
587.59,1.0,0.003,-0.015,0.031,-0.017,-0.016,0.015,-1.57,-0.054,-1.657,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
587.7,1.0,0.029,0.018,0.022,0.015,-0.006,0.023,-1.574,-0.056,-1.658,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
587.8,1.0,-0.052,-0.017,0.012,-0.004,-0.003,0.017,-1.574,-0.055,-1.659,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
587.9,1.0,-0.059,-0.006,0.003,-0.045,-0.008,0.007,-1.575,-0.05,-1.66,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
588.01,1.0,-0.008,-0.008,-0.008,-0.039,-0.012,0.002,-1.575,-0.049,-1.66,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
588.11,1.0,0.022,-0.019,0.022,-0.003,-0.008,0.005,-1.574,-0.049,-1.661,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
588.2,1.0,0.003,-0.004,-0.001,0.009,-0.013,0.009,-1.575,-0.043,-1.661,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
588.3,1.0,-0.065,0.025,-0.007,-0.025,0.004,-0.002,-1.574,-0.044,-1.662,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
588.4,1.0,-0.024,-0.038,0.02,-0.036,-0.005,0.005,-1.573,-0.044,-1.662,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
588.5,1.0,-0.003,-0.046,-0.011,-0.02,-0.032,0.004,-1.573,-0.045,-1.662,580.9100000000001,102.1,40.577957,-3.540708,625.7,6,5,299.5,1.758
588.6,1.0,0.003,-0.016,0.015,-0.007,-0.025,0.004,-1.573,-0.045,-1.662,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
588.7,1.0,0.032,-0.009,0.007,0.014,-0.016,0.007,-1.574,-0.044,-1.661,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
588.8,1.0,-0.017,0.013,0.005,0.005,-0.009,0.005,-1.576,-0.041,-1.661,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
588.9,1.0,-0.039,-0.019,-0.004,-0.019,-0.004,0.003,-1.575,-0.041,-1.661,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
589.01,1.0,-0.015,-0.009,-0.015,-0.021,-0.006,-0.004,-1.573,-0.036,-1.66,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
589.1,1.0,0.001,-0.007,-0.014,-0.015,-0.009,-0.012,-1.573,-0.033,-1.659,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
589.2,1.0,0.02,0.013,-0.001,0.004,0.0,-0.007,-1.573,-0.036,-1.659,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
589.3,1.0,0.032,-0.008,-0.002,0.022,0.002,-0.002,-1.571,-0.038,-1.659,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
589.4,1.0,-0.012,-0.033,-0.018,0.015,-0.011,-0.013,-1.571,-0.038,-1.658,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
589.5,1.0,-0.019,-0.023,0.017,-0.01,-0.026,0.003,-1.571,-0.037,-1.657,581.89,100.9,40.578087,-3.541006,625.0,6,5,300.6,1.758
589.6,1.0,0.011,0.013,-0.007,-0.006,-0.014,-0.002,-1.568,-0.038,-1.656,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
589.71,1.0,0.047,0.011,-0.001,0.021,0.004,-0.001,-1.567,-0.037,-1.656,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
589.8,1.0,0.002,-0.01,-0.022,0.023,0.002,-0.009,-1.565,-0.033,-1.655,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
589.9,1.0,-0.017,-0.015,-0.061,-0.002,-0.01,-0.032,-1.562,-0.031,-1.654,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
590.0,1.0,-0.056,0.008,-0.036,-0.024,-0.002,-0.047,-1.56,-0.031,-1.654,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
590.11,1.0,-0.072,0.046,-0.048,-0.059,0.021,-0.043,-1.56,-0.031,-1.655,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
590.2,1.0,-0.028,0.008,-0.051,-0.05,0.027,-0.044,-1.558,-0.031,-1.655,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
590.31,1.0,0.008,0.037,-0.052,-0.015,0.022,-0.05,-1.553,-0.029,-1.655,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
590.41,1.0,0.002,0.017,-0.038,-0.001,0.02,-0.046,-1.549,-0.031,-1.656,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
590.51,1.0,-0.009,0.006,-0.027,-0.003,0.018,-0.037,-1.544,-0.038,-1.656,582.9200000000001,101.1,40.578213,-3.541291,624.7,6,5,301.3,1.758
590.61,1.0,-0.004,0.01,-0.042,-0.001,0.013,-0.036,-1.541,-0.042,-1.656,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
590.71,1.0,0.0,0.042,-0.035,-0.003,0.025,-0.038,-1.541,-0.043,-1.657,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
590.81,1.0,-0.006,0.021,-0.001,-0.006,0.024,-0.021,-1.541,-0.044,-1.658,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
590.91,1.0,-0.018,0.029,-0.031,-0.008,0.022,-0.021,-1.539,-0.046,-1.658,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
591.01,1.0,-0.046,-0.019,-0.002,-0.03,0.004,-0.013,-1.539,-0.044,-1.659,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
591.11,1.0,-0.027,0.015,0.011,-0.032,0.006,-0.004,-1.539,-0.043,-1.66,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
591.21,1.0,0.024,0.012,-0.008,-0.008,0.017,-0.003,-1.538,-0.043,-1.66,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
591.31,1.0,0.048,0.022,-0.007,0.023,0.015,-0.002,-1.537,-0.043,-1.661,583.97,100.7,40.578346,-3.541574,624.5,6,5,302.0,1.406
